simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
0,0.8888888888888888,0.6386722262299042,0.23253742037452216,0.08542450726873627,0.27149213304296616,0.42972110215128484,0.5002699769207593,1.4707894351299524
1,0.8888888888888888,0.5773682319375097,0.2028550089698632,0.0061176813868329,0.2,0.4253570889727319,0.49512214033380675,1.524943933488326
2,0.8888888888888888,0.5766928550913113,0.19592477068562447,0.0028126626080944585,0.2,0.44176703796356054,0.5162834663605146,1.4080896352609724
3,0.8888888888888888,0.592857163099753,0.21210490974711027,0.015119413155369339,0.21094784994603957,0.4256593099371116,0.4952675868190827,1.5713133868287703
4,0.8888888888888888,0.4565634352295055,0.14164597935442097,1.4640241135649692e-05,0.2,0.43176749627515576,0.5037818125031076,1.444735893228201
5,0.8888888888888888,0.49610182522850627,0.15715696792929204,5.0829743608941706e-05,0.2,0.43615592586110685,0.5088522420844671,1.4348925271137416
6,0.8888888888888888,0.5627851607615569,0.195190579942207,0.003403975842652161,0.2,0.43022809907819787,0.501125367241185,1.423559401372328
7,0.8888888888888888,0.6034047094068593,0.21035198597177676,0.008293532381771038,0.2,0.43509448099070186,0.5083319636880737,1.4482999352242565
8,0.8888888888888888,0.6038090325594658,0.21121754222980435,0.012943445476836807,0.20412161622559127,0.43587229381139053,0.5101136710752222,1.4570883493311986
9,0.8888888888888888,0.45852612526465003,0.14432768095074835,1.572631485513339e-05,0.2,0.4258428367668475,0.49584210160886144,1.521372452319659
0,1.1111111111111112,0.6492356339622903,0.23873523905503374,0.15027827146185255,0.28636684381341954,0.4288713743635955,0.4990753016171493,1.9395334954017427
1,1.1111111111111112,0.5988839011086238,0.21849773116607474,0.02472140895583175,0.23076050489707495,0.41666667760983916,0.4840876939031435,2.188596978655343
2,1.1111111111111112,0.601413765106526,0.21368894191811144,0.01650954099831504,0.2138067465011227,0.4296719262323221,0.500557506411897,2.023057062913017
3,1.1111111111111112,0.6106871629435076,0.21851358306985455,0.027313980074368985,0.23395434124889614,0.4325305895589557,0.5051142020693903,1.9625145807945825
4,1.1111111111111112,0.5186732031761028,0.1747089176154536,0.0003039713185092842,0.2,0.42304554457249505,0.492576289168552,2.1229938510939976
5,1.1111111111111112,0.5326095043633223,0.1797534673397647,0.0004681984232033017,0.2,0.42451498875276206,0.4944532244461319,2.0185036407169306
6,1.1111111111111112,0.5791677719236664,0.20142174677159502,0.006380056697455043,0.2,0.4351235825402658,0.5077553605267628,1.8511994849085809
7,1.1111111111111112,0.6195937506464891,0.22249238242910538,0.02821073893036906,0.2368549322217181,0.425951060549412,0.49633891026501825,2.0654129851408363
8,1.1111111111111112,0.6161578522102413,0.22151223393338143,0.034769569301927615,0.24237581956584406,0.42962920204376187,0.5009386400608312,2.0032119372342088
9,1.1111111111111112,0.48861181349522764,0.155195227479057,4.5130691083728224e-05,0.2,0.43399684897575336,0.5059526237666025,1.9287555260150098
0,1.3333333333333333,0.6566299327655594,0.24211507426764345,0.20594613033418047,0.29353269543469895,0.4303108523091278,0.5008429475796777,2.4253825139779916
1,1.3333333333333333,0.6285969440669074,0.22974396189177873,0.06497828381168522,0.26400574547613215,0.4229515356641336,0.4924764398487347,2.6211124714118372
2,1.3333333333333333,0.6168728649283192,0.22000753110097093,0.031116343519551545,0.2378141398398498,0.4320773266368778,0.5041379669906519,2.4026740744710455
3,1.3333333333333333,0.6325195900661559,0.22728868769320415,0.06485005139114887,0.26204403472962695,0.43337087514189687,0.5050579707338566,2.4716629476193375
4,1.3333333333333333,0.5333771251116968,0.17907810394697032,0.0005647474824655225,0.2,0.4343301393374014,0.506665006047491,2.4394541976891304
5,1.3333333333333333,0.5616259373461508,0.1950401110685236,0.002079572974496189,0.2,0.42107406914293594,0.48937306382185736,2.5138854754939426
6,1.3333333333333333,0.6143588204056984,0.21844965868352592,0.027799557450433828,0.23058807952170407,0.43310237732009177,0.5047692315092532,2.351128071868878
7,1.3333333333333333,0.6295668943634499,0.2181118207664618,0.018763213255071638,0.22205525681912291,0.4461309896910518,0.52185144462292,2.271255353587929
8,1.3333333333333333,0.6387282697584601,0.23322732091119963,0.09797626803916261,0.2740129496644068,0.42830072466130265,0.4992847880222413,2.482556934527427
9,1.3333333333333333,0.5326009358959825,0.18375819275906133,0.0008738103730745921,0.2,0.4215263399701985,0.49055356884320733,2.5378705297230204
0,1.5555555555555554,0.6616228075418671,0.24668252387229428,0.30459062652402547,0.30161470169702415,0.42367989002707335,0.49235533355323924,2.9665548555353047
1,1.5555555555555554,0.6393394605808682,0.23134896943534594,0.08288245169929379,0.26838129719866566,0.4269380114164077,0.49780946116582814,3.023473784118097
2,1.5555555555555554,0.6351549196374134,0.2320368760688988,0.08738559326913366,0.27052209678102157,0.4259722298235105,0.49626577106114617,3.0587148598078455
3,1.5555555555555554,0.640602350898499,0.23815565374830472,0.17498320369657666,0.2858675898399907,0.4180354742793664,0.4862469015405669,3.286086858612068
4,1.5555555555555554,0.5560881484140139,0.1859476361889917,0.001118699583049367,0.2,0.44331093392660204,0.5180922911243363,2.814450456680814
5,1.5555555555555554,0.579364502640647,0.19671597744265376,0.0024208003224926154,0.2,0.43590844801182665,0.5084677185871015,2.6719595009008428
6,1.5555555555555554,0.6242761783957567,0.22576603864167008,0.06457189473685807,0.2597423610835747,0.4283774875773663,0.4995306885600112,2.91748100965912
7,1.5555555555555554,0.652748242487564,0.23654368870401268,0.10593224297961175,0.277695422126872,0.4330467097531377,0.5058945618945394,3.0013201082449714
8,1.5555555555555554,0.6463095362680765,0.23105297459639249,0.08291179143687566,0.2685257480023563,0.4409996137662123,0.5151919842382101,2.820177043763826
9,1.5555555555555554,0.5544556965436463,0.1874148810888685,0.0012896563176987873,0.2,0.4354394317454519,0.507822552586104,2.8614530457562526
0,1.7777777777777777,0.671701866048056,0.24847488603442291,0.34843115315904233,0.30427180220327243,0.42963057271122396,0.5007788015842167,3.5056199363577276
1,1.7777777777777777,0.6551793787615083,0.24103096841172278,0.17080505667775797,0.28901077719941026,0.42453244307996835,0.4944174401436095,3.553422634154853
2,1.7777777777777777,0.6390620616522886,0.23471991533835773,0.11832019566721058,0.27899111683231836,0.42587778207151805,0.496471305653329,3.4690769084982174
3,1.7777777777777777,0.653785074248416,0.24012517102763617,0.20710421595138812,0.29088336569260864,0.4258141134944302,0.4962483335938988,3.606864087242587
4,1.7777777777777777,0.5844362968451431,0.20283178393208184,0.005851855805080081,0.2,0.43617182671537297,0.5088753263398451,3.3065440979811775
5,1.7777777777777777,0.6091512562970903,0.21490843548900287,0.014503726785449145,0.21159299762804298,0.4302118256478848,0.5017611976388799,3.52215345997219
6,1.7777777777777777,0.6255885958543932,0.23061020235961385,0.11157411740618421,0.2728001511004043,0.42072848927503065,0.4896556717563055,3.3463517978981154
7,1.7777777777777777,0.6620530784037794,0.24482774038902885,0.20943482150719347,0.2944396442650914,0.42531726691624927,0.49600042301728414,3.6621122296974487
8,1.7777777777777777,0.6513318876534826,0.23475568614326559,0.13210752735045492,0.2809618715241874,0.4414377975375932,0.516276265971149,3.181195023604157
9,1.7777777777777777,0.585985206001027,0.20853914813050123,0.008293582862200024,0.2,0.42343053840330525,0.4930753373244996,3.607916354798147
0,2.0,0.674905079986783,0.2538010277936595,0.4796511672245477,0.3107861108898369,0.4185361419806139,0.48618847489105577,4.079998353861852
1,2.0,0.6631279406793785,0.24113690252136596,0.1922437361288432,0.2907393220349757,0.4327042927698596,0.5044641877077377,3.8039615631717867
2,2.0,0.6482927614107359,0.24328577403878124,0.2445772008414434,0.29556690393525825,0.41514412072348217,0.48244043837058004,4.20445651574857
3,2.0,0.6708542375056045,0.2433301122573791,0.23203919464366182,0.296075338247683,0.4375695793240504,0.5110735069285396,3.8987926166886075
4,2.0,0.6084990075116432,0.2193355694379529,0.027702307376838244,0.23482293309717744,0.42639851534248263,0.4961027751032138,3.984968617000002
5,2.0,0.6234019302786072,0.22261970951859025,0.032043272785417194,0.2401194866252115,0.42906879011017435,0.5002253109595758,3.8376695624472954
6,2.0,0.6498835888933828,0.24154527776376372,0.22902330997450593,0.2942528260483326,0.42502666910994724,0.49499294356256096,3.8996207597296806
7,2.0,0.6764057138529761,0.25263107363379605,0.3486144216604272,0.3066901264519376,0.4250393671184413,0.49505996554406473,4.085495306630393
8,2.0,0.6664732596599506,0.2398658793719374,0.19550451989949139,0.29104827056684524,0.4470581464831638,0.5235732238455555,3.702561193732384
9,2.0,0.6166913934158673,0.22615106035812832,0.04723503475209645,0.25382214469803205,0.418117700600433,0.4857226408233105,4.236050157186631
