simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
0,0.1,0.7311927323963897,0.258844894862668,0.35684735935369605,0.3046109594434375,0.47476601534623025,0.5647029161020115,0.5390945151648122
1,0.1,0.5257273799479111,0.17579631444653057,0.0004225298332777411,0.2,0.42871262017356704,0.4996866297872252,0.6918812738394404
2,0.1,0.6600128025351486,0.22878426550324507,0.04478189463116265,0.2446310030030718,0.4564400668523839,0.5402439603860405,0.5662328138884353
3,0.1,0.5738264726375386,0.18770080595525188,0.0012000619088550768,0.2,0.45973637083769253,0.544820051621422,0.5785143970234274
4,0.1,0.3801400621286361,0.10331780857681017,2.738397986474215e-07,0.2,0.4331831793791411,0.5049444899822041,0.7923755650169201
5,0.1,0.3984466710119148,0.11102319876674795,5.857366906070444e-07,0.2,0.43134192470141236,0.5027522943281841,0.7929535824258325
6,0.1,0.5290994822854318,0.18305775553484546,0.0009311494757479921,0.2,0.4212016864575063,0.48945663443690524,0.8089538664632241
7,0.1,0.7096540811079302,0.25569268453232585,0.277384505821658,0.2932591985819717,0.44221530579545726,0.5209237160671891,0.7140891646942079
8,0.1,0.556898256400649,0.19177728179629283,0.0020071042261672668,0.2,0.42826447034425913,0.4988771370478487,0.8704073716450991
9,0.1,0.35340845968244505,0.09184718416037374,9.370797246918926e-08,0.2,0.42688386914779786,0.49688813298101,0.8659234125510124
0,0.2,0.5982521426959131,0.21125602787707382,0.01222560518536073,0.20119104390819048,0.43285215974869984,0.5056480599038712,0.5421900208207101
1,0.2,0.6887037656332259,0.24335432659845435,0.17113729495460972,0.2849766565162729,0.46817047251342375,0.5558391777161085,0.39798987839004313
2,0.2,0.6848671114563925,0.24317365611899017,0.13775632672118276,0.2765082926879754,0.4625951776216664,0.5481444025502504,0.4079113807516777
3,0.2,0.7037709360271674,0.24831096894525528,0.19460761672398427,0.2856193904641744,0.4723083214603908,0.5633566560823542,0.4852002768548876
4,0.2,0.37404925761931174,0.09743755462318046,1.5419718479632754e-07,0.2,0.4404790425631124,0.5146747874536891,0.6726528206772739
5,0.2,0.4053675087421229,0.1172146639610921,1.0451092823332894e-06,0.2,0.42646326047505767,0.49655202886425714,0.7309230582402101
6,0.2,0.517876888884674,0.17704908343782036,0.0004909905559714567,0.2,0.4227023979462753,0.4915633168279744,0.6844864523321901
7,0.2,0.6877455311236063,0.24578720099185306,0.18637007379705028,0.28723134488485574,0.4454639499857082,0.5249592136878779,0.3964662494615376
8,0.2,0.7204739617791414,0.25778110747186084,0.3006965321362006,0.2954397091960869,0.46007870514804455,0.5455707943488849,0.758030804534689
9,0.2,0.3268829588309552,0.0753852021386091,1.7082230877065282e-08,0.2,0.4265162813832014,0.49854190684806243,0.7522875885364247
