simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
8,0.4,0.5360101212873011,0.21217401040531156,0.013657758217734553,0.2041609045917265,0.3508180094745799,0.4015898972662456,0.34405764317395743
9,0.4,0.32769861634158787,0.10806345971708432,3.902750341913087e-07,0.2,0.3459036561859323,0.395693520187097,0.35867941517563146
0,0.5,0.5547239594573283,0.24336312761967716,0.2154100473518167,0.2951540520983281,0.2943988398339085,0.3285857796896958,0.3171660491701618
1,0.5,0.5292594805019543,0.22665374650498143,0.05226671860680296,0.25414891484410024,0.291639725783824,0.32526327589485776,0.3112083105501181
2,0.5,0.5080568764518643,0.21884472013164036,0.025706078053612073,0.23141790127803458,0.2926835384814903,0.3268654990098494,0.2856984846793713
3,0.5,0.5292651271837567,0.230293381831359,0.07868437235597532,0.2685102397830406,0.2926525596057173,0.32613725399908017,0.2775691430923507
4,0.5,0.3895719707594313,0.16114710450695538,9.457245065227034e-05,0.2,0.2927695219775987,0.3267119779269381,0.3335796029162261
5,0.5,0.39608312087526215,0.16253347331429796,0.00010372888376504917,0.2,0.2930746488345796,0.3278363441412432,0.3965038673442224
6,0.5,0.5182630929109829,0.22406297576453485,0.054275864947217846,0.2528750991655771,0.2934790014518062,0.3271415565860772,0.27868638107665694
7,0.5,0.5419686715787132,0.23221206216348914,0.06794871579592807,0.26225534098023695,0.29335240308861776,0.3282448189390737,0.2810453830109911
8,0.5,0.5316228475946377,0.22917218377211857,0.061546310692681155,0.26156171070632167,0.29462264478923356,0.3282489022175414,0.34875944375850565
9,0.5,0.3410171764682377,0.13640421809740053,8.514219975400439e-06,0.2,0.29057210023234753,0.323140376605487,0.3740419007165044
0,0.6,0.5470405917518376,0.24624437093793783,0.2776002545558566,0.30042034029560766,0.25929187170026274,0.28364893445967804,0.351666536161496
1,0.6,0.529634853902217,0.23539975696386306,0.10903188075519406,0.2763789960342893,0.25814586397947575,0.2822790279622297,0.33880314075659473
2,0.6,0.5041568097519334,0.22713863357733186,0.05657322182955188,0.2580778508682767,0.25299418781669697,0.27573677282513404,0.3402772402569086
3,0.6,0.5239498310054677,0.23678672232010797,0.1438924684486253,0.28436511667243075,0.2548447930394543,0.2772603870022007,0.3346540943176242
4,0.6,0.39997298289217265,0.17605849924230163,0.0004259630589179417,0.2,0.254862262961496,0.2775761199336578,0.31567262005084745
5,0.6,0.39969210891196855,0.1747691275514589,0.0003448668983724095,0.2,0.2540341011110827,0.27644278694997454,0.3997993571968817
6,0.6,0.5158734729657094,0.23293047488561713,0.10761165527851796,0.27466379649352485,0.25667911379718145,0.2798925324551935,0.30950847894218914
7,0.6,0.5406100938804517,0.24075650469322005,0.1318186812010151,0.28184394143603314,0.25711979354440084,0.2816460945120337,0.3242958246714858
8,0.6,0.5262076710217186,0.23668749398891187,0.11853164147482989,0.28025109280133564,0.2555500906212102,0.2780930907737838,0.33794558584964446
9,0.6,0.3562233629139423,0.15424064018249892,5.076724420223416e-05,0.2,0.25053494746873217,0.27157022374592393,0.3607133628252124
0,0.7000000000000001,0.5411960164491402,0.2489744568811662,0.320917078959968,0.303330254332188,0.23123711043859083,0.2472667275552626,0.36009631487644933
1,0.7000000000000001,0.5279446642038926,0.24081744109250255,0.1654309974568365,0.2874947068002794,0.23016257463683523,0.24604208729468058,0.357149102267381
2,0.7000000000000001,0.5011692363742714,0.23083313841620354,0.0797693799069733,0.26835131054836026,0.22913627809994233,0.24452145911168016,0.3303642692077632
3,0.7000000000000001,0.5197898177027179,0.23999204092821602,0.18765540176619278,0.2905896018329952,0.2287979935081882,0.24344532498775664,0.3439936016874361
4,0.7000000000000001,0.40627785899723157,0.18551113185066304,0.0011052313111124341,0.2,0.22659228987775523,0.2408643014885784,0.36625234308109644
5,0.7000000000000001,0.40063902860190126,0.18130425515586113,0.000656665577773979,0.2,0.22594867225405732,0.23995678280219115,0.39223784699630987
6,0.7000000000000001,0.5113026704257463,0.23770966686383588,0.15974021298747906,0.28626273593623774,0.2266612003108758,0.2409682037053236,0.38365641559460395
