simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
8,0.8888888888888888,0.5970707690728153,0.20924578368204794,0.008826463573885338,0.2,0.4482435231800893,0.5323327587070775,0.4485475169605692
9,0.8888888888888888,0.31882379595336957,0.07352682155828202,1.2170645829007353e-08,0.2,0.41759717074740854,0.48886865950880204,0.49521292976264314
0,1.1111111111111112,0.6829451887167588,0.24897507656464235,0.36529956116573487,0.3050845432570014,0.45330475300167544,0.5366316492782428,0.28874831030848663
1,1.1111111111111112,0.689466149904042,0.25076322735069106,0.2301468928641668,0.28933938028381373,0.44480036254237565,0.5284014068725971,0.17163819463677335
2,1.1111111111111112,0.6570915685967924,0.23848860134647148,0.1765466022178015,0.2877534873245555,0.4517300589618723,0.5360818111534508,0.06321639729083302
3,1.1111111111111112,0.7269843440454927,0.26339939934696216,0.3518733515574937,0.30015708366602256,0.45048487478937427,0.5358719862219642,0.25852334295455864
4,1.1111111111111112,0.6338370278795097,0.21803073640237927,0.01842752153515306,0.21644822614338094,0.4337601324538436,0.530798939421347,0.3833807329576557
5,1.1111111111111112,0.6297272935767061,0.21761168381066082,0.0194800872641684,0.21920501139640766,0.4326343167216112,0.5305305560475682,0.4382549117063381
6,1.1111111111111112,0.6531315852670189,0.23706259785825595,0.17369998998292857,0.28611989327906034,0.44434855016107433,0.5272415249483158,0.12039467657461994
7,1.1111111111111112,0.6740989069958743,0.24777000203949723,0.24894087809060209,0.29908582153053376,0.44700286769820335,0.5301367851894921,0.10401361725313407
8,1.1111111111111112,0.6811566973549805,0.24343583666914803,0.2356647916215725,0.29520597500366696,0.4430455691752517,0.5310664151639709,0.1186078437069314
9,1.1111111111111112,0.5821242631938218,0.20232240259458142,0.0068596282889906105,0.2,0.42479347456655275,0.5169922163713281,0.42746183909763885
0,1.3333333333333333,0.6702365121640272,0.25116635291341116,0.41753683117868695,0.3078538577095867,0.4189154833364961,0.48630743982223756,0.05
1,1.3333333333333333,0.6515789672580902,0.24001682005545366,0.18302278052018697,0.2885283353118691,0.422635931660201,0.4917548012796853,0.05
2,1.3333333333333333,0.651923678835493,0.23946089505145654,0.1922926616205339,0.2897201903556659,0.4265792717449531,0.4965130331776618,0.05
3,1.3333333333333333,0.6598777775551542,0.24155617252066142,0.23686327587536476,0.29453984919174225,0.4287522578999851,0.49883594142553106,0.05
4,1.3333333333333333,0.6431443530046748,0.2221661798200635,0.02710641991509524,0.23049011925306281,0.4341568772853268,0.505657995540749,0.05
5,1.3333333333333333,0.638330747656423,0.2193065861287625,0.020756253355380647,0.22064243651380022,0.43207145534933256,0.5030354240051602,0.05
6,1.3333333333333333,0.6508916906592775,0.2344306649745423,0.140637924498561,0.2801757463826145,0.4393728245481394,0.5122827732828231,0.05
7,1.3333333333333333,0.6792648601593579,0.24639814670416488,0.22645282959811044,0.2969264382471444,0.43919016922558834,0.5129615250330177,0.05
8,1.3333333333333333,0.6565824839224934,0.24490641394063212,0.260596433833408,0.2975453837850121,0.41959918980543326,0.48763228617262605,0.05
9,1.3333333333333333,0.6125641539784323,0.20814208610386079,0.007190899297207074,0.2,0.43098683043011715,0.501488186136843,0.05
0,1.5555555555555554,0.6761189154470421,0.2501309808059941,0.39276357063760775,0.3065820384444803,0.42841881868278303,0.49834829798430635,0.05
1,1.5555555555555554,0.6551138874367257,0.23889659795092213,0.16807829479195016,0.28639063354315536,0.4290552065040487,0.4998941474373804,0.05
