simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
0,0.0,0.5271922444402676,0.2576226366886735,0.4838715164518489,0.31171467533024566,0.11263048793862739,0.16700537066493404,0.608600188150139
1,0.0,0.5231692479532618,0.2543743900716392,0.39236479099108157,0.3082692451874355,0.11017025048679902,0.1670126756960315,0.5909755961141195
2,0.0,0.5155976355563732,0.2510982409920316,0.34536764735950126,0.30511130323431007,0.11107083129948822,0.16831270017643638,0.6569235991308148
3,0.0,0.5129293965963025,0.25161263466318956,0.3834275275320238,0.3066372998204844,0.11150089999507752,0.1679259929084752,0.5452557667009615
4,0.0,0.4338356356665427,0.21519620088531569,0.020622762659684723,0.22209812715242142,0.1086979380783834,0.16738353312045356,0.6540972813381044
5,0.0,0.41030993028835133,0.20241025594829717,0.005953228833182225,0.2,0.1058463826106987,0.16645819956575078,0.5916267406159177
6,0.0,0.5128132459335768,0.2515488827460449,0.3809075429539186,0.30616906337635036,0.10858904797229137,0.16391743593979685,0.5885967809172711
7,0.0,0.5271939724804376,0.2569747256042713,0.43438187346364365,0.30853094721772156,0.11200509919735721,0.1673173068916034,0.5960272743359758
8,0.0,0.509989485206881,0.2505969398509486,0.33062087491625747,0.3039777800446593,0.11133870666474685,0.16129810900604882,0.5586888472534924
9,0.0,0.3855105429305198,0.19005248411600287,0.001712106372105277,0.2,0.10338601242882772,0.15944422556476578,0.6377801138232788
0,0.1111111111111111,0.5349446459342715,0.2523610324751305,0.38257604316640986,0.30674669691550405,0.19285388838661333,0.196806378552985,0.49456193138004984
1,0.1111111111111111,0.5248056164750238,0.24686887341331504,0.25755798631370136,0.29814347561687776,0.1894817913929343,0.19239239634909186,0.49583590437660624
2,0.1111111111111111,0.504922585353453,0.2399926220946317,0.1630065440730889,0.2883085997430286,0.1901296813767198,0.19321979566520425,0.4917288044727445
3,0.1111111111111111,0.515278798102968,0.24480902824708564,0.2649945941448488,0.2983369429329917,0.18894994257072137,0.19116639617769726,0.5097730952126661
4,0.1111111111111111,0.4131308760902841,0.19514472546477066,0.002897442107499767,0.2,0.19144153135379655,0.19458964966940506,0.4678003941472272
5,0.1111111111111111,0.4081399637579893,0.19152385811279138,0.0016948509282605068,0.2,0.18846504294678676,0.19058367398169773,0.4701611064709758
6,0.1111111111111111,0.5113393838484117,0.24357779711160774,0.22485046479884038,0.2945923847138626,0.18896602871067184,0.19133560247340967,0.47845987372236576
7,0.1111111111111111,0.5346524432044323,0.2502258015186821,0.24837213975491174,0.29892116571560257,0.19481371657626181,0.20027694633929607,0.46294313318127805
8,0.1111111111111111,0.5165414298993936,0.24480948449143206,0.2282112995361829,0.29609460119146924,0.19397217348547852,0.19821882974652363,0.4712829874103328
9,0.1111111111111111,0.37117895150106034,0.17470764837566338,0.0004174545505274628,0.2,0.18826399814611472,0.19019168961655986,0.4986048761215512
0,0.2222222222222222,0.5430544542170073,0.24780209708132866,0.3024074005173273,0.30213904374998574,0.24175213441526353,0.260862199918574,0.3904666321984351
1,0.2222222222222222,0.5272913040620905,0.23892788106494675,0.1468135073135677,0.2849265129122061,0.23855312320912941,0.25691865590023205,0.4593571175664282
2,0.2222222222222222,0.5046891579755414,0.22918479564042196,0.06665825825271703,0.2634644583202031,0.24479764537715706,0.2652449748602763,0.38821000908894193
3,0.2222222222222222,0.5207942249431362,0.2375243768521231,0.15810636711554021,0.2863349223187163,0.2420665682821606,0.2607123818205956,0.40872646714555116
4,0.2222222222222222,0.40514801889362106,0.1824546311976639,0.00081370898024304,0.2,0.23906643579586737,0.2571174052487671,0.4369903327003006
5,0.2222222222222222,0.40849301149862993,0.18240648571365528,0.0006834215634101853,0.2,0.2377244666418177,0.25535089957330664,0.4188909537885156
6,0.2222222222222222,0.5120842482852261,0.23558492234950465,0.13458066655667708,0.28191387395244805,0.239800588541964,0.258010255479203,0.396938885326064
7,0.2222222222222222,0.5384002636808468,0.24293148480344282,0.1480448835109943,0.2862574878498689,0.24224203391196542,0.2623249569008309,0.423575067355136
8,0.2222222222222222,0.5223728185111535,0.23959503696166295,0.15590126353702718,0.28657078180619866,0.23365979733875764,0.24992639252756355,0.4724251402165523
